,0,1,2
2092,,44.3236111,-115.6486111
2093,,44.3339167,-115.65007220000001
2094,,40.6222222,-111.77
2095,,44.491111100000005,-111.3661111
2096,,40.6847222,-115.46694440000002
2097,,43.8027778,-115.12833329999998
2098,,44.1761111,-114.90916670000001
2099,,41.6608333,-111.6652778
2100,,43.556388899999995,-111.06888889999999
2101,,44.650833299999995,-111.26
2102,,39.58,-114.28333329999998
2103,,42.1952778,-114.26222220000001
2104,,42.1669444,-113.6236111
2105,,42.324722200000004,-114.9675889
2106,,39.2124528,-114.6275
2107,,39.4,-114.65305559999999
2108,,39.463333299999995,-110.6227778
2109,,40.5327778,-110.61166670000001
2110,,38.8011111,-111.68333329999999
2111,,42.053611100000005,-111.57083329999999
2112,,43.1502778,-111.32
2113,,45.0680556,-116.16694440000002
2114,,39.349702799999996,-112.26681940000002
2115,,42.7211111,-111.2072222
2116,,42.7941667,-111.08
2117,,42.52638889999999,-111.17
2118,,43.7883333,-114.42444440000001
2119,,38.480277799999996,-111.4563889
2120,,42.53194439999999,-111.67527779999999
2121,,42.139166700000004,-114.7236111
2122,,44.3694444,-115.12583329999998
2123,,44.3711111,-109.76
2124,,40.790833299999996,-114.48278059999998
2125,,44.994719399999994,-109.50083329999998
2126,,40.743055600000005,-109.44166670000001
2127,,40.7441667,-112.36666670000001
2128,,38.7583333,-112.08965559999999
2129,,39.0152389,-111.0222222
2130,,44.063055600000006,-111.5536111
2131,,44.333611100000006,-111.5188889
2132,,44.2058333,-113.46694440000002
2133,,38.341666700000005,-109.67416670000001
2134,,44.0227778,-109.5186111
2135,,40.7547222,-109.9125
2136,,40.6672222,-112.0211111
2137,,40.6625,-112.21666670000002
2138,,44.4655556,-111.10027779999999
2139,,44.4175,-112.5013889
2140,,40.583611100000006,-110.96194440000001
2141,,42.4883333,-110.81638889999999
2142,,42.6383333,-110.81694440000001
2143,,42.6411111,-110.7127778
2144,,42.9127778,-110.6675
2145,,43.12,-111.65944440000001
2146,,43.070555600000006,-112.29805559999998
2147,,42.6775,-112.16797779999999
2148,,37.9997222,-110.5311111
2149,,37.4875,-110.42277779999999
2150,,38.071091700000004,-111.5761111
2151,,42.4958333,-111.25555559999998
2152,,43.2155556,-110.58166670000001
2153,,38.1952778,-110.7988889
2154,,44.4977778,-110.69944440000002
2155,,42.43,-111.58027779999999
2156,,42.264444399999995,-112.08863059999999
2157,,42.5194444,-112.26444440000002
2158,,40.268055600000004,-112.48583329999998
2159,,42.7644278,-116.3866667
2160,,42.351111100000004,-116.89916670000001
2161,,38.2691667,-114.687975
2162,,44.8925,-115.29444440000002
2163,,44.398888899999996,-115.80416670000001
2164,,45.370380600000004,-113.64694440000001
2165,,44.533888899999994,-113.47
2166,,44.3308333,-109.04307220000001
2167,,42.3233333,-120.07361110000001
2168,,37.3786111,-119.8946111
2169,,38.4454417,-111.1988972
2170,,39.5888972,-112.43155
2171,,38.7767778,-112.39275559999999
2172,,42.700958299999996,-112.54333329999999
2173,,38.21088889999999,-109.31527779999999
2174,,38.2267417,-111.2972389
2175,,38.256944399999995,-112.02588329999999
2176,,42.9364833,-111.25103610000001
2177,,40.91111110000001,-115.94388889999999
2178,,39.3014917,-116.11277779999999
2179,,44.463694399999994,-111.67444440000001
2180,,39.5222167,-111.63305559999999
2181,,44.775833299999995,-113.9706111
2182,,44.1933333,-113.84305559999999
2183,,41.6591667,-115.58533329999999
2184,,39.9247222,-113.31755559999999
2185,,45.6083056,109.859268
2186,,43.8091667,-111.30555559999999
2187,,36.2722222,-112.77428059999998
2188,,44.4347778,-112.7892361
2189,,43.312497,-115.71271899999999
2190,,39.6961111,-121.1086333333
2191,,37.518383299999996,-121.1243666666
2192,,37.5212389,-121.1201166666
2193,,43.898559999999996,-121.1652
2194,,39.4312833333,-121.1203833333
2195,,39.4333166666,-120.7744139
2196,,39.4149333333,-119.99333329999999
2197,,39.4698333333,-118.45194440000002
2198,,39.4180833333,-118.4572222
2199,,40.5550194,-122.91031389999999
2200,,38.1913889,-118.4788889
2201,,35.80305560000001,-117.4602778
2202,,35.8152778,-116.45555559999998
2203,,41.2196611,-116.44083329999998
2204,,35.963333299999995,-116.42
2205,,33.6558333,-120.4661111
2206,,32.8869444,-120.2311111
2207,,32.8875,-119.01666670000002
2208,,32.8502778,-119.08944440000002
2209,,39.0511111,-119.07361110000001
2210,,38.849444399999996,-121.47861110000001
2211,,37.6822222,-121.465
2212,,37.648888899999996,-119.79111110000001
2213,,36.2397222,-119.75388889999999
2214,,35.9172222,-119.0983333
2215,,34.5391667,-120.65777779999999
2216,,34.555833299999996,-116.68555559999999
2217,,34.8155556,-116.975
2218,,39.6666667,-116.88027779999999
2219,,34.3169444,-116.91416670000001
2220,,34.2233333,-116.73777779999999
2221,,34.2352778,-116.97055559999998
2222,,34.225,-117.01194440000002
2223,,33.788611100000004,-116.7163889
2224,,34.2733333,-116.73194440000002
2225,,34.3038889,-116.86444440000001
2226,,34.2197222,-116.87444440000002
2227,,33.7916667,-116.86638889999999
2228,,34.2922222,-120.1552
2229,,34.1722222,-116.73888889999999
2230,,39.3787972,-120.5875
2231,,33.834166700000004,-116.75388889999999
2232,,38.904166700000005,-116.70944440000001
2233,,33.8263889,-116.88166670000001
2234,,34.148888899999996,-120.41055559999998
2235,,34.1713889,-117.20916670000001
2236,,39.1355556,-120.78194440000001
2237,,39.131111100000005,-120.4238889
2238,,39.1138889,-120.40916670000001
2239,,39.141388899999995,-120.39166670000002
2240,,38.975,-118.295
2241,,36.76888889999999,-117.06194440000002
2242,,34.2447222,-116.7858333
2243,,34.1586111,-120.3588889
2244,,38.8233333,-116.8625
2245,,34.1755556,-118.18480559999999
2246,,36.5976111,-120.33
2247,,38.9833333,-118.34555559999998
2248,,36.7747222,-120.405
2249,,38.8658333,-116.78305559999998
2250,,34.15555560000001,-120.59166670000002
2251,,38.8902778,-120.3772222
2252,,36.5898611,-118.2297778
2253,,38.8916667,-119.1538889
2254,,37.0730556,-120.18666670000002
2255,,39.8997222,-119.2736111
2256,,34.5119444,-120.5997222
2257,,40.874444399999994,-122.76916670000001
2258,,40.8366667,-122.84805559999998
2259,,37.1283333,-118.42222220000001
2260,,37.243888899999995,-118.59333329999998
2261,,37.5644444,-118.7847222
2262,,37.4538222,-118.7390139
2263,,37.2080556,-118.56833329999999
2264,,37.5625,-118.66416670000001
2265,,37.1258333,-118.4338889
2266,,41.8563889,-123.8888889
2267,,40.216944399999996,-121.1677778
2268,,40.54785,-120.78305559999998
2269,,40.667777799999996,-121.44555559999999
2270,,34.2877778,-116.97444440000001
2271,,34.2613889,-116.91944440000002
2272,,38.1908333,-119.99722220000001
2273,,38.416388899999994,-120.105
2274,,39.3105556,-120.49666670000002
2275,,38.5736111,-120.4375
2276,,39.2527778,-119.8875
2277,,40.0175,-120.6516667
2278,,39.883055600000006,-121.07305559999999
2279,,39.7352778,-121.1991667
2280,,37.78194439999999,-120.95305559999998
2281,,37.796944399999994,-119.0738889
2282,,37.6491667,-119.06166670000002
2283,,37.63,-118.95527779999999
2284,,32.861388899999994,-118.935
2285,,32.887222200000004,-116.41611110000001
2286,,40.3088889,-116.4463889
2287,,38.1875,-116.88305559999999
2288,,34.2672222,-121.42666670000001
2289,,39.0022222,-119.9875
2290,,41.8719444,-117.16333329999999
2291,,39.320555600000006,-120.3125
2292,,41.84305560000001,-118.4325
2293,,34.5172222,-123.84666670000001
2294,,38.98,-120.84527779999999
2295,,38.9236111,-123.93055559999999
2296,,40.84444439999999,-119.27694440000002
2297,,40.851388899999996,-120.32
2298,,40.855,-120.40416670000002
2299,,38.883055600000006,-116.80611110000001
2300,,39.6175,-122.84333329999998
2301,,34.2616667,-122.85027779999999
2302,,37.5525,-122.81888889999999
2303,,37.483611100000005,-120.4
2304,,37.686111100000005,-120.49944440000002
2305,,37.9642,-117.08333329999999
2306,,40.8875,-118.67916670000001
2307,,40.8747222,-118.7175
2308,,39.2575,-119.0936111
2309,,39.485555600000005,-119.2724
2310,,39.4847222,-122.3775
2311,,40.8719444,-122.2375
2312,,40.8016667,-120.20916670000001
2313,,40.915833299999996,-120.55027779999999
2314,,40.8666667,-120.5530556
2315,,40.883888899999995,-122.38805559999999
2316,,40.8483333,-120.54777779999999
2317,,40.9272222,-122.28194440000001
2318,,39.5040667,-122.24083329999999
2319,,38.981944399999996,-122.25305559999998
2320,,38.9263889,-122.2177778
2321,,36.775555600000004,-122.34583329999998
2322,,36.781111100000004,-122.24805559999999
2323,,36.7947222,-120.53437779999999
2324,,36.8027778,-120.5325
2325,,36.665,-119.94861110000001
2326,,36.6641667,-120.05
2327,,36.6647222,-118.8936111
2328,,35.6708333,-118.9027778
2329,,35.6491667,-118.90472220000001
2330,,35.671944399999994,-118.93694440000002
2331,,35.6725,-118.83805559999999
2332,,35.7013889,-118.84166670000002
2333,,37.3005556,-118.83166670000001
2334,,37.3077778,-118.4722222
2335,,37.358611100000005,-118.425
2336,,37.3263889,-118.46916670000002
2337,,37.3791667,-118.45444440000001
2338,,36.1875,-119.5413889
2339,,36.1416667,-119.54416670000002
2340,,37.2380556,-118.9975
2341,,37.2519444,-119.01777779999999
2342,,37.2527778,-119.00972220000001
2343,,37.2477778,-118.6625
2344,,35.8286111,-119.115
2345,,35.7958333,-118.5997222
2346,,37.2602778,-119.2277778
2347,,37.1138889,-119.17694440000001
2348,,35.9791667,-119.1688889
2349,,35.9541667,-119.17777779999999
2350,,39.9019444,-119.1611111
2351,,35.9777778,-118.45777779999999
2352,,39.86555560000001,-118.4511111
2353,,36.1208333,-119.3527778
2354,,39.8847222,-119.30972220000001
2355,,39.8958333,-118.58055559999998
2356,,39.890555600000006,-118.61805559999999
2357,,39.92545560000001,-120.1725
2358,,39.887222200000004,-118.59166670000002
2359,,39.4663889,-120.16611110000001
2360,,39.470555600000004,-118.54722220000001
2361,,39.542777799999996,-120.23666670000001
2362,,39.5494444,-120.17638889999999
2363,,39.1383333,-120.47694440000001
2364,,39.1144444,-120.51049440000001
2365,,39.0377778,-120.4725
2366,,37.365,-120.1286111
2367,,37.313055600000006,-120.11638889999999
2368,,37.3927778,-120.3147222
2369,,37.4402778,-120.31638889999999
2370,,37.405,-120.1561111
2371,,37.362777799999996,-120.1586111
2372,,39.2991667,-120.1236111
2373,,39.2230556,-119.3522222
2374,,39.1444444,-119.57
2375,,39.1388889,-119.58166670000001
2376,,35.8066667,-119.5438889
2377,,35.9288889,-119.56055559999999
2378,,35.8777778,-119.5386111
2379,,40.5481194,-120.2036111
2380,,39.4908333,-120.20083329999999
2381,,37.3286111,-120.7847222
2382,,37.2972222,-120.79222220000001
2383,,40.1952778,-118.45277779999999
2384,,40.1783333,-118.4922222
2385,,40.1833333,-118.4563889
2386,,40.5486111,-120.83878329999999
2387,,37.523611100000004,-120.81200559999999
2388,,38.9291667,-120.2363889
2389,,35.9916667,-120.2438889
2390,,35.4275,-119.57777779999999
2391,,36.005,-119.5338889
2392,,39.49055560000001,-120.6172222
2393,,40.9447222,-120.57833329999998
2394,,39.737777799999996,-120.61194440000001
2395,,39.3572222,-120.7813889
2396,,39.1302778,-118.71194440000001
2397,,35.5744444,-120.325
2398,,40.3441667,-121.49416670000001
2399,,37.7703306,-120.7383333
2400,,41.2338889,-121.3763889
2401,,36.5786,-120.51555559999998
2402,,38.9197222,-123.65833329999998
2403,,34.65,-122.8472222
2404,,38.8741667,-122.65333329999999
2405,,40.1152778,-120.41694440000002
2406,,33.341666700000005,-118.52555559999999
2407,,33.345,-123.40305559999999
2408,,36.300277799999996,-119.084275
2409,,40.9261111,-121.9838889
2410,,40.887063899999994,-118.29229720000001
2411,,40.7855556,-120.17
2412,,40.8516667,-118.4027778
2413,,36.6891,-118.76666670000002
2414,,34.3238889,-120.6027778
2415,,34.201944399999995,-120.32111110000001
2416,,34.360833299999996,-116.8786111
2417,,34.394722200000004,-116.88
2418,,34.390555600000006,-118.8102778
2419,,34.3863889,-122.9152778
2420,,38.8791667,-122.7658139
2421,,37.825,-122.77166670000001
2422,,37.25,-122.8113889
2423,,37.65,-118.9504
2424,,37.4706472,-118.01777779999999
2425,,37.6633333,-119.0075
2426,,34.5422222,-116.7672222
2427,,38.76,-117.79916670000001
2428,,34.20831389999999,-117.72944440000002
2429,,38.6511111,-117.7233333
2430,,34.2467083,-117.68944440000001
2431,,34.2652778,-120.3625
2432,,34.5416667,-119.8611111
2433,,38.755,-118.55
2434,,35.6983333,-118.96166670000001
2435,,34.5430556,-119.64273329999999
2436,,38.533055600000004,-118.95916670000001
2437,,39.4375,-119.81277779999999
2438,,39.3941667,-120.52055559999998
2439,,39.4191667,-117.04683329999999
2440,,39.4225,-120.4061111
2441,,39.38444439999999,-117.1108222
2442,,38.826944399999995,-119.80916670000002
2443,,38.8682,-120.275
2444,,38.533888899999994,-118.42916670000001
2445,,39.3777778,-119.8202778
2446,,35.8075,-120.23472220000001
2447,,41.8091667,-120.09083329999999
2448,,37.599166700000005,-120.10555559999999
2449,,37.5988889,-120.0863889
2450,,37.6158333,-120.0786111
2451,,37.783055600000004,-120.17222220000001
2452,,41.2211111,-120.46222220000001
2453,,41.2986111,-120.39
2454,,41.6322222,-120.3974611
2455,,40.0269444,-120.2188889
2456,,41.7841667,-120.16055559999998
2457,,41.79361110000001,-118.64333329999998
2458,,41.1280556,-123.74
2459,,40.2333333,-118.99694440000002
2460,,40.366944399999994,-118.85083329999999
2461,,41.5786111,-119.00694440000001
2462,,36.8622222,-119.1263889
2463,,36.718888899999996,-122.91027779999999
2464,,40.1877778,-123.36388889999999
2465,,33.576111100000006,-123.08194440000001
2466,,39.5675,-120.96444440000002
2467,,39.6238889,-123.04305559999999
2468,,39.6277778,-123.3827778
2469,,39.633055600000006,-122.2786111
2470,,39.52,-122.91694440000002
2471,,39.618888899999995,-123.31694440000001
2472,,39.623611100000005,-121.6597222
2473,,39.5647222,-119.2886111
2474,,39.5183333,-118.835
2475,,39.539444399999994,-121.68333329999999
2476,,39.5663889,-116.4547222
2477,,39.6308333,-120.74472220000001
2478,,39.6294444,-120.64972220000001
2479,,39.5191667,-120.6447222
2480,,39.5133333,-120.6377778
2481,,39.5138889,-120.99666670000002
2482,,34.3227778,-120.6175
2483,,34.3452778,-120.6122222
2484,,39.2705556,-120.6611111
2485,,39.318611100000005,-120.9925
2486,,39.329338899999996,-120.91138889999999
2487,,41.3088889,-120.59916670000001
2488,,39.366944399999994,-120.55861110000001
2489,,35.535277799999996,-120.54472220000001
2490,,41.3772222,-120.99972220000001
2491,,40.1560528,-120.98333329999998
2492,,40.403611100000006,-120.97444440000001
2493,,38.708611100000006,-118.0047222
2494,,37.4833333,-120.6588889
2495,,41.264166700000004,-120.51944440000001
2496,,41.5733333,-120.79111110000001
2497,,33.46388889999999,-120.56943059999999
2498,,32.9897222,-123.52083329999999
2499,,33.386525,-123.02055559999998
2500,,39.8880556,-118.70694440000001
2501,,41.8161111,-123.4513889
2502,,37.985555600000005,-122.20406940000001
2503,,37.8211111,-123.46722220000001
2504,,40.78389513,-120.59527779999999
2505,,40.76705358,-118.71666670000002
2506,,40.90465,-123.68444440000002
2507,,38.4815,-123.54305559999999
2508,,36.7941667,-116.97083329999998
2509,,39.745,-116.72972220000001
2510,,38.841911100000004,-116.79136940000001
2511,,41.343888899999996,-121.1411111
2512,,38.766388899999995,-122.12166670000002
2513,,39.8935333,-119.91694440000002
2514,,41.2448556,-120.0486111
2515,,41.5858444,-123.3433206
2516,,36.7181389,-123.13027040000001
2517,,40.8879722,-123.706055
2518,,40.773,-119.98899999999999
2519,,40.8740917,-118.90777779999999
2520,,40.745925,-120.9875
2521,,40.7524833,-120.23520559999999
2522,,37.2770083,-122.25333329999998
2523,,34.7579,-120.4825
2524,,36.3263889,-120.4236833
2525,,34.8314,-122.02325559999998
2526,,34.6388,-121.58556940000001
2527,,34.6381,-118.83305559999998
2528,,34.5326,-122.36815
2529,,34.5494,-122.9209889
2530,,36.1413,-122.23561940000002
2531,,35.3533,-122.8042861
2532,,34.7705,-122.25360829999998
2533,,35.3689,-118.1514722
2534,,34.8839,-119.9518
2535,,36.1171,-121.57361110000001
2536,,34.8137,-119.2048
2537,,34.7858,-119.3269
2538,,34.6812,-119.3161
2539,,36.2955389,-119.1824
2540,,34.7347,-119.1662
2541,,38.4802,-121.4931
2542,,38.4811,-120.26
2543,,42.916238899999996,-119.9375
2544,,42.910277799999996,-119.4452
2545,,42.3942139,-121.4627
2546,,42.3927389,-119.1022
2547,,47.4485,-119.0019
2548,,47.7996,-119.3088
2549,,47.5508333,-121.56750829999999
2550,,44.3402778,-119.9861
2551,,44.0577778,-119.985
2552,,44.204769399999996,-120.01700000000001
2553,,45.6422222,-122.43533059999999
2554,,45.6902778,-122.45
2555,,45.283888899999994,-122.31822779999999
2556,,43.1347222,-122.32302220000001
2557,,43.16111110000001,-123.8037028
2558,,43.3127778,-120.71600000000001
2559,,43.1416667,-120.7661111
2560,,43.9358333,-121.99916670000002
2561,,44.1622222,-122.21980829999998
2562,,44.186111100000005,-122.2586
2563,,48.861388899999994,-121.92527779999999
2564,,48.783888899999994,-121.7722222
2565,,47.735833299999996,-123.9597222
2566,,48.7141667,-122.14305559999998
2567,,47.0783333,-122.13305559999999
2568,,47.411944399999996,-122.19722220000001
2569,,48.902222200000004,-122.1022222
2570,,48.906388899999996,-122.15333329999999
2571,,48.0783333,-122.175
2572,,48.671944399999994,-122.0961111
2573,,47.3548361,-117.28277779999999
2574,,47.6911111,-117.2786111
2575,,47.7211111,-117.28833329999999
2576,,48.722777799999996,-121.3322222
2577,,47.3983333,-121.6936111
2578,,48.7402778,-121.58305559999998
2579,,48.9030556,-121.44277779999999
2580,,47.4058333,-121.91805559999999
2581,,48.095555600000004,-121.81777779999999
2582,,48.091666700000005,-121.7375
2583,,43.8566667,-121.67638889999999
2584,,43.883888899999995,-121.243425
2585,,43.4458333,-121.3925
2586,,43.45444439999999,-121.39555559999998
2587,,44.3775,-121.67222220000001
2588,,44.3638889,-121.0986111
2589,,46.9955556,-121.59666670000001
2590,,43.7061111,-121.70166670000002
2591,,44.3916667,-121.58166670000001
2592,,47.8977778,-121.7902778
2593,,46.855277799999996,-121.7847222
2594,,48.082222200000004,-124.1461111
2595,,48.0738889,-124.14305559999998
2596,,48.083611100000006,-124.24444440000002
2597,,48.0744444,-124.2672222
2598,,48.0733333,-121.87083329999999
2599,,44.256944399999995,-121.98888889999999
2600,,47.292777799999996,-121.53333329999998
2601,,43.4655556,-121.25694440000001
2602,,43.4944444,-122.36666670000001
2603,,44.42,-121.4025
2604,,44.415833299999996,-121.30444440000001
2605,,44.41095,-121.5338889
2606,,44.419444399999996,-121.69666670000001
2607,,45.9625,-121.5563889
2608,,45.7977778,-121.71833329999998
2609,,45.87,-121.59
2610,,45.27,-122.0388889
2611,,45.3813889,-120.6977778
2612,,45.2958333,-122.0313889
2613,,45.32194439999999,-121.96194440000001
2614,,45.30305560000001,-121.73194440000002
2615,,45.381944399999995,-121.75527779999999
2616,,45.158888899999994,-121.74727779999999
2617,,45.0433333,-121.7383333
2618,,45.1911111,-121.6088889
2619,,45.165833299999996,-121.63916670000002
2620,,45.1627778,-121.6272222
2621,,45.0797222,-121.73444440000002
2622,,45.0775,-121.85944440000002
2623,,45.1526222,-121.73555559999998
2624,,45.1672222,-121.9052778
2625,,45.2225,-121.8647222
2626,,45.1811111,-121.83444440000001
2627,,45.0222222,-122.1516667
2628,,45.10805560000001,-122.06055559999999
2629,,46.4508333,-122.20666670000001
2630,,44.976944399999994,-122.1513889
2631,,46.445,-122.04055559999999
2632,,45.0736111,-122.04333329999999
2633,,46.33888889999999,-122.1095278
2634,,46.423055600000005,-121.6922222
2635,,46.2808333,-121.6963889
2636,,45.95,-122.06944440000001
2637,,45.1002778,-122.0738889
2638,,45.85611110000001,-121.78777779999999
2639,,45.109444399999994,-121.98694440000001
2640,,45.112777799999996,-122.08972220000001
2641,,45.1152778,-121.86805559999999
2642,,45.095833299999995,-121.95694440000001
2643,,45.1475,-121.64694440000001
2644,,45.2175,-121.4736111
2645,,46.645,-121.5986111
2646,,43.699722200000004,-121.93666670000002
2647,,45.96944439999999,-121.74583329999999
2648,,46.4525,-121.79305559999999
2649,,43.728333299999996,-121.7752778
2650,,45.8197222,-121.77055559999998
2651,,43.7963889,-121.74722220000001
2652,,43.881944399999995,-121.38416670000001
2653,,43.5830556,-121.2425
2654,,48.07,-122.43166670000001
2655,,44.69694439999999,-121.6608333
2656,,43.9258333,-121.7888889
2657,,44.9631917,-121.42333329999998
2658,,48.021944399999995,-121.8797222
2659,,42.0547222,-124.1475
2660,,43.7369444,-124.12166670000002
2661,,43.7033417,-124.18472220000001
2662,,43.7036111,-122.0302778
2663,,43.5825,-121.67666670000001
2664,,43.71194439999999,-118.0186111
2665,,44.493333299999996,-122.5725
2666,,44.481944399999996,-118.2335528
2667,,44.783055600000004,-120.6422222
2668,,43.9101167,-123.11444440000001
2669,,43.4616667,-121.2002778
2670,,44.9644444,-121.76319170000001
2671,,44.2713889,-121.255
2672,,44.6613889,-122.045
2673,,44.642419399999994,-121.27611110000001
2674,,44.77798610000001,-121.64055559999998
2675,,47.4866667,-122.0486111
2676,,44.3936111,-121.7616972
2677,,44.396944399999995,-121.4986111
2678,,48.728888899999994,-122.01666670000002
2679,,44.7814,-118.23194440000002
2680,,44.813888899999995,-118.4013889
2681,,43.052305600000004,-118.70055559999999
2682,,45.1252778,-121.94533329999999
2683,,45.398888899999996,-121.99941940000001
2684,,44.074722200000004,-120.78666670000001
2685,,44.163611100000004,-122.2438889
2686,,44.2011,-122.07555559999999
2687,,42.1402778,-121.6572222
2688,,43.758055600000006,-121.9914889
2689,,44.4041972,-122.6456111
2690,,47.4580556,-121.5325
2691,,43.1325,-121.64805559999999
2692,,44.500575,-122.2247222
2693,,47.3497194,-122.28166670000002
2694,,44.7132972,-122.26296940000002
2695,,44.7120167,-123.45583329999998
2696,,42.3722222,-122.00388889999999
2697,,42.377636100000004,-122.68795
2698,,42.3847222,-123.6022222
2699,,46.403611100000006,-122.19444440000001
2700,,47.993333299999996,-120.38718610000001
2701,,47.106938899999996,-121.10333059999999
2702,,47.5933333,-122.12403059999998
2703,,47.680555600000005,-122.1586111
2704,,44.5786111,-122.1969444
2705,,43.963055600000004,-122.208075
2706,,43.9977778,-122.2125
2707,,47.39944439999999,-121.7363889
2708,,43.97361110000001,-123.0825
2709,,48.2683333,-120.85278059999999
2710,,48.5325,-123.1136111
2711,,48.24845,-122.9925
2712,,48.0969444,-121.6797222
2713,,48.2211111,-121.79583329999998
2714,,48.070555600000006,-121.78666670000001
2715,,46.673888899999994,-121.0936111
2716,,43.6613889,-122.5822222
2717,,44.0541667,-121.32833329999998
2718,,43.7966667,-121.27166670000001
2719,,48.4658333,-121.19455
2720,,44.3972222,-121.3913889
2721,,44.4330556,-121.57722220000001
2722,,44.281111100000004,-121.65555559999999
2723,,44.3772222,-121.5877778
2724,,44.393055600000004,-124.20555559999998
2725,,47.6083333,-124.10722220000001
2726,,47.563888899999995,-120.42527779999999
2727,,48.51,-120.33666670000001
2728,,48.2141667,-124.10027779999999
2729,,44.1847222,-123.75861110000001
2730,,44.3672222,-123.92527779999999
2731,,42.1230556,-120.885
2732,,46.9738889,-120.78083329999998
2733,,47.0113889,-117.27138889999999
2734,,46.98111110000001,-117.0536111
2735,,46.968888899999996,-124.115
2736,,46.631111100000005,-123.835
2737,,47.9580556,-124.0911111
2738,,47.7586111,-123.125
2739,,46.9072222,-121.1711111
2740,,46.6755556,-121.13027779999999
2741,,46.964722200000004,-121.13972220000001
2742,,46.9902778,-121.21
2743,,46.9169444,-121.26666670000002
2744,,46.9427778,-120.5375
2745,,46.974444399999996,-120.425
2746,,46.9733333,-121.02611110000001
2747,,46.9256944,-121.0763889
2748,,46.6725,-121.09777779999999
2749,,46.6933333,-121.2336111
2750,,46.915833299999996,-121.32555559999999
2751,,46.7352778,-121.09527779999999
2752,,45.8841667,-121.16305559999999
2753,,46.0002778,-121.2141667
2754,,42.4058333,-121.03916670000001
2755,,44.1872222,-120.9075
2756,,44.2605556,-121.3844444
2757,,44.2897222,-121.76083329999999
2758,,47.3597222,-121.97027779999999
2759,,44.3566667,-121.99583329999999
2760,,48.7558333,-121.5463889
2761,,44.8741667,-122.3911111
2762,,44.5877778,-119.3227778
2763,,43.5811111,-119.27583329999999
2764,,45.118888899999995,-119.13138889999999
2765,,43.3402778,-120.8552778
2766,,43.235555600000005,-120.13166670000001
2767,,43.292777799999996,-117.40583329999998
2768,,42.95,-119.6636111
2769,,42.0161111,-121.44861110000001
2770,,42.625,-122.6413889
2771,,42.408333299999995,-119.3463889
2772,,42.593888899999996,-122.7263889
2773,,42.3441667,-122.9213889
2774,,42.2475,-122.68694440000002
2775,,42.7083333,-122.8497222
2776,,42.033055600000004,-123.45944440000001
2777,,44.0055556,-124.125
2778,,44.4052778,-122.39166670000002
2779,,43.9048722,-124.12833329999998
2780,,47.83888889999999,-124.1652778
2781,,42.9125,-124.08416670000001
2782,,42.2911111,-122.325
2783,,42.7308333,-124.10333329999999
2784,,42.3141667,-122.2536111
2785,,42.6141667,-122.00583329999999
2786,,43.0233333,-122.08333329999999
2787,,43.413888899999996,-122.73444440000002
2788,,43.5434306,-120.1922222
2789,,43.4352778,-120.90555559999999
2790,,43.95638889999999,-120.15555559999999
2791,,43.6313889,-120.7888889
2792,,42.1272222,-121.0438889
2793,,42.1130556,-122.11666670000001
2794,,44.7966667,-122.36638329999998
2795,,44.7963889,-124.2463889
2796,,44.91,-124.11694440000001
2797,,44.6336111,-124.21194440000001
2798,,43.8066667,-123.07083329999999
2799,,44.038611100000004,-123.03277779999999
2800,,43.7997222,-118.49805559999999
2801,,44.0022222,-118.49833329999998
2802,,43.6930556,-118.265
2803,,45.099166700000005,-118.2875
2804,,45.14944439999999,-122.5972222
2805,,45.4047222,-122.20277779999999
2806,,44.9622222,-118.98888889999999
2807,,43.4536111,-122.17277779999999
2808,,46.125,-122.04166670000001
2809,,46.25,-121.7488889
2810,,46.2005556,-121.7161111
2811,,44.5526556,-121.45833329999999
2812,,44.796944399999994,-118.23055559999999
2813,,43.461388899999996,-124.27611110000001
2814,,45.6416667,-117.375
2815,,48.8525,-117.75277779999999
2816,,45.050277799999996,-117.625
2817,,45.476388899999996,-117.56805559999998
2818,,45.786666700000005,-118.9094
2819,,46.9777778,-122.0075
2820,,46.9608333,-121.93083329999999
2821,,47.5486111,-119.0508333
2822,,44.069166700000004,-117.43555559999999
2823,,46.6208333,-118.20888889999999
2824,,43.8752778,-117.83166670000001
2825,,43.8805556,-121.6086111
2826,,43.4477778,-121.16555559999999
2827,,44.8052778,-121.2766667
2828,,45.2536111,-121.54166670000001
2829,,42.3588889,-124.10194440000001
2830,,42.653999999999996,-121.1322222
2831,,48.5172222,-124.14416670000001
2832,,43.7683333,-124.14027779999999
2833,,48.5736111,-124.26222220000001
2834,,44.3975,-122.0822222
2835,,43.734444399999994,-116.69722220000001
2836,,47.896666700000004,-122.35694440000002
2837,,47.28,-122.37799999999999
2838,,43.5019444,-118.83694440000001
2839,,44.3721639,-122.69194440000001
2840,,44.04225,-121.63305559999999
2841,,43.9616667,-118.48916670000001
2842,,44.1740222,-120.42638889999999
2843,,44.0597222,-117.61666670000001
2844,,42.8648,-120.6988889
2845,,45.818611100000005,-121.08555559999999
2846,,44.6594444,-121.97444440000001
2847,,44.2041667,-121.88274170000001
2848,,44.491944399999994,-122.2083889
2849,,44.4027778,-122.07916670000002
2850,,44.4025,-122.0535722
2851,,47.586111100000004,-122.2197222
2852,,43.84702,-122.5119
2853,,43.83895,-122.25
2854,,43.84478,-121.90555559999999
2855,,44.79619883,-121.87194440000002
2856,,46.3997222,-121.14638889999999
